20144,intoxication,something
20145,something,like
20146,like,an
20147,an,elevated
20148,elevated,form
20149,form,of
20150,of,life
20151,life,in
20152,in,the
20153,the,midst
20154,midst,of
20155,of,his
20156,his,saturated
20157,saturated,lukewarm
20158,lukewarm,dull
20159,dull,life.
20160,life.,and
20161,and,after
20162,after,each
20163,each,big
20164,big,loss
20165,loss,his
20166,his,mind
20167,mind,was
20168,was,set
20169,set,on
20170,on,new
20171,new,riches
20172,riches,pursued
20173,pursued,the
20174,the,trade
20175,trade,more
20176,more,zealously
20177,zealously,forced
20178,forced,his
20179,his,debtors
20180,debtors,more
20181,more,strictly
20182,strictly,to
20183,to,pay
20184,pay,because
20185,because,he
20186,he,wanted
20187,wanted,to
20188,to,continue
20189,continue,gambling
20190,gambling,he
20191,he,wanted
20192,wanted,to
20193,to,continue
20194,continue,squandering
20195,squandering,continue
20196,continue,demonstrating
20197,demonstrating,his
20198,his,disdain
20199,disdain,of
20200,of,wealth.
20201,wealth.,siddhartha
20202,siddhartha,lost
20203,lost,his
20204,his,calmness
20205,calmness,when
20206,when,losses
20207,losses,occurred
20208,occurred,lost
20209,lost,his
20210,his,patience
20211,patience,when
20212,when,he
20213,he,was
20214,was,not
20215,not,payed
20216,payed,on
20217,on,time
20218,time,lost
20219,lost,his
20220,his,kindness
20221,kindness,towards
20222,towards,beggars
20223,beggars,lost
20224,lost,his
20225,his,disposition
20226,disposition,for
20227,for,giving
20228,giving,away
20229,away,and
20230,and,loaning
20231,loaning,money
20232,money,to
20233,to,those
20234,those,who
20235,who,petitioned
20236,petitioned,him.
20237,him.,he
20238,he,who
20239,who,gambled
20240,gambled,away
20241,away,tens
20242,tens,of
20243,of,thousands
20244,thousands,at
20245,at,one
20246,one,roll
20247,roll,of
20248,of,the
20249,the,dice
20250,dice,and
20251,and,laughed
20252,laughed,at
20253,at,it
20254,it,became
20255,became,more
20256,more,strict
20257,strict,and
20258,and,more
20259,more,petty
20260,petty,in
20261,in,his
20262,his,business
20263,business,occasionally
20264,occasionally,dreaming
20265,dreaming,at
20266,at,night
20267,night,about
20268,about,money
20269,money,and
20270,and,whenever
20271,whenever,he
20272,he,woke
20273,woke,up
20274,up,from
20275,from,this
20276,this,ugly
20277,ugly,spell
20278,spell,whenever
20279,whenever,he
20280,he,found
20281,found,his
20282,his,face
20283,face,in
20284,in,the
20285,the,mirror
20286,mirror,at
20287,at,the
20288,the,bedroom
20289,bedroom,&apos;s
20290,&apos;s,wall
20291,wall,to
20292,to,have
20293,have,aged
20294,aged,and
20295,and,become
20296,become,more
20297,more,ugly
20298,ugly,whenever
20299,whenever,embarrassment
20300,embarrassment,and
20301,and,disgust
20302,disgust,came
20303,came,over
20304,over,him
20305,him,he
20306,he,continued
20307,continued,fleeing
20308,fleeing,fleeing
20309,fleeing,into
20310,into,a
20311,a,new
20312,new,game
20313,game,fleeing
20314,fleeing,into
20315,into,a
20316,a,numbing
20317,numbing,of
20318,of,his
20319,his,mind
20320,mind,brought
20321,brought,on
20322,on,by
20323,by,sex
20324,sex,by
20325,by,wine
20326,wine,and
20327,and,from
20328,from,there
20329,there,he
20330,he,fled
20331,fled,back
20332,back,into
20333,into,the
20334,the,urge
20335,urge,to
20336,to,pile
20337,pile,up
20338,up,and
20339,and,obtain
20340,obtain,possessions.
20341,possessions.,in
20342,in,this
20343,this,pointless
20344,pointless,cycle
20345,cycle,he
20346,he,ran
20347,ran,growing
20348,growing,tired
20349,tired,growing
20350,growing,old
20351,old,growing
20352,growing,ill.
20353,ill.,then
20354,then,the
20355,the,time
20356,time,came
20357,came,when
20358,when,a
20359,a,dream
20360,dream,warned
20361,warned,him.
20362,him.,he
20363,he,had
20364,had,spend
20365,spend,the
20366,the,hours
20367,hours,of
20368,of,the
20369,the,evening
20370,evening,with
20371,with,kamala
20372,kamala,in
20373,in,her
20374,her,beautiful
20375,beautiful,pleasure-garden.
20376,pleasure-garden.,they
20377,they,had
20378,had,been
20379,been,sitting
20380,sitting,under
20381,under,the
20382,the,trees
20383,trees,talking
20384,talking,and
20385,and,kamala
20386,kamala,had
20387,had,said
20388,said,thoughtful
20389,thoughtful,words
20390,words,words
20391,words,behind
20392,behind,which
20393,which,a
20394,a,sadness
20395,sadness,and
20396,and,tiredness
20397,tiredness,lay
20398,lay,hidden.
20399,hidden.,she
20400,she,had
20401,had,asked
20402,asked,him
20403,him,to
20404,to,tell
20405,tell,her
20406,her,about
20407,about,gotama
20408,gotama,and
20409,and,could
20410,could,not
20411,not,hear
20412,hear,enough
20413,enough,of
20414,of,him
20415,him,how
20416,how,clear
20417,clear,his
20418,his,eyes
20419,eyes,how
20420,how,still
20421,still,and
20422,and,beautiful
20423,beautiful,his
20424,his,mouth
20425,mouth,how
20426,how,kind
20427,kind,his
20428,his,smile
20429,smile,how
20430,how,peaceful
20431,peaceful,his
20432,his,walk
20433,walk,had
20434,had,been.
20435,been.,for
20436,for,a
20437,a,long
20438,long,time
20439,time,he
20440,he,had
20441,had,to
20442,to,tell
20443,tell,her
20444,her,about
20445,about,the
20446,the,exalted
20447,exalted,buddha
20448,buddha,and
20449,and,kamala
20450,kamala,had
20451,had,sighed
20452,sighed,and
20453,and,had
20454,had,said
20455,said,&quot;
20456,&quot;,one
20457,one,day
20458,day,perhaps
20459,perhaps,soon
20460,soon,i
20461,i,&apos;ll
20462,&apos;ll,also
20463,also,follow
20464,follow,that
20465,that,buddha.
20466,buddha.,i
20467,i,&apos;ll
20468,&apos;ll,give
20469,give,him
20470,him,my
20471,my,pleasure-garden
20472,pleasure-garden,for
20473,for,a
20474,a,gift
20475,gift,and
20476,and,take
20477,take,my
20478,my,refuge
20479,refuge,in
20480,in,his
20481,his,teachings.
20482,teachings.,&quot;
20483,&quot;,but
20484,but,after
20485,after,this
20486,this,she
20487,she,had
20488,had,aroused
20489,aroused,him
20490,him,and
20491,and,had
20492,had,tied
20493,tied,him
20494,him,to
20495,to,her
20496,her,in
20497,in,the
20498,the,act
20499,act,of
20500,of,making
20501,making,love
20502,love,with
20503,with,painful
20504,painful,fervour
20505,fervour,biting
20506,biting,and
20507,and,in
20508,in,tears
20509,tears,as
20510,as,if
20511,if,once
20512,once,more
20513,more,she
20514,she,wanted
20515,wanted,to
20516,to,squeeze
20517,squeeze,the
20518,the,last
20519,last,sweet
20520,sweet,drop
20521,drop,out
20522,out,of
20523,of,this
20524,this,vain
20525,vain,fleeting
20526,fleeting,pleasure.
20527,pleasure.,never
20528,never,before
20529,before,it
20530,it,had
20531,had,become
20532,become,so
20533,so,strangely
20534,strangely,clear
20535,clear,to
20536,to,siddhartha
20537,siddhartha,how
20538,how,closely
20539,closely,lust
20540,lust,was
20541,was,akin
20542,akin,to
20543,to,death.
20544,death.,then
20545,then,he
20546,he,had
20547,had,lain
20548,lain,by
20549,by,her
20550,her,side
20551,side,and
20552,and,kamala
20553,kamala,&apos;s
20554,&apos;s,face
20555,face,had
20556,had,been
20557,been,close
20558,close,to
20559,to,him
20560,him,and
20561,and,under
20562,under,her
20563,her,eyes
20564,eyes,and
20565,and,next
20566,next,to
20567,to,the
20568,the,corners
20569,corners,of
20570,of,her
20571,her,mouth
20572,mouth,he
20573,he,had
20574,had,as
20575,as,clearly
20576,clearly,as
20577,as,never
20578,never,before
20579,before,read
20580,read,a
20581,a,fearful
20582,fearful,inscription
20583,inscription,an
20584,an,inscription
20585,inscription,of
20586,of,small
20587,small,lines
20588,lines,of
20589,of,slight
20590,slight,grooves
20591,grooves,an
20592,an,inscription
20593,inscription,reminiscent
20594,reminiscent,of
20595,of,autumn
20596,autumn,and
20597,and,old
20598,old,age
20599,age,just
20600,just,as
20601,as,siddhartha
20602,siddhartha,himself
20603,himself,who
20604,who,was
20605,was,only
20606,only,in
20607,in,his
20608,his,forties
20609,forties,had
20610,had,already
20611,already,noticed
20612,noticed,here
20613,here,and
20614,and,there
20615,there,gray
20616,gray,hairs
20617,hairs,among
20618,among,his
20619,his,black
20620,black,ones.
20621,ones.,tiredness
20622,tiredness,was
20623,was,written
20624,written,on
20625,on,kamala
20626,kamala,&apos;s
20627,&apos;s,beautiful
20628,beautiful,face
20629,face,tiredness
20630,tiredness,from
20631,from,walking
20632,walking,a
20633,a,long
20634,long,path
20635,path,which
20636,which,has
20637,has,no
20638,no,happy
20639,happy,destination
20640,destination,tiredness
20641,tiredness,and
20642,and,the
20643,the,beginning
20644,beginning,of
20645,of,withering
20646,withering,and
20647,and,concealed
20648,concealed,still
20649,still,unsaid
20650,unsaid,perhaps
20651,perhaps,not
20652,not,even
20653,even,conscious
20654,conscious,anxiety
20655,anxiety,fear
20656,fear,of
20657,of,old
20658,old,age
20659,age,fear
20660,fear,of
20661,of,the
20662,the,autumn
20663,autumn,fear
20664,fear,of
20665,of,having
20666,having,to
20667,to,die.
20668,die.,with
20669,with,a
20670,a,sigh
20671,sigh,he
20672,he,had
20673,had,bid
20674,bid,his
20675,his,farewell
20676,farewell,to
20677,to,her
20678,her,the
20679,the,soul
20680,soul,full
20681,full,of
20682,of,reluctance
20683,reluctance,and
20684,and,full
20685,full,of
20686,of,concealed
20687,concealed,anxiety.
20688,anxiety.,then
20689,then,siddhartha
20690,siddhartha,had
20691,had,spent
20692,spent,the
20693,the,night
20694,night,in
20695,in,his
20696,his,house
20697,house,with
20698,with,dancing
20699,dancing,girls
20700,girls,and
20701,and,wine
20702,wine,had
20703,had,acted
20704,acted,as
20705,as,if
20706,if,he
20707,he,was
20708,was,superior
20709,superior,to
20710,to,them
20711,them,towards
20712,towards,the
20713,the,fellow-members
20714,fellow-members,of
20715,of,his
20716,his,caste
20717,caste,though
20718,though,this
20719,this,was
20720,was,no
20721,no,longer
20722,longer,true
20723,true,had
20724,had,drunk
20725,drunk,much
20726,much,wine
20727,wine,and
20728,and,gone
20729,gone,to
20730,to,bed
20731,bed,a
20732,a,long
20733,long,time
20734,time,after
20735,after,midnight
20736,midnight,being
20737,being,tired
20738,tired,and
20739,and,yet
20740,yet,excited
20741,excited,close
20742,close,to
20743,to,weeping
20744,weeping,and
20745,and,despair
20746,despair,and
20747,and,had
20748,had,for
20749,for,a
20750,a,long
20751,long,time
20752,time,sought
20753,sought,to
20754,to,sleep
20755,sleep,in
20756,in,vain
20757,vain,his
20758,his,heart
20759,heart,full
20760,full,of
20761,of,misery
20762,misery,which
20763,which,he
20764,he,thought
20765,thought,he
20766,he,could
20767,could,not
20768,not,bear
20769,bear,any
20770,any,longer
20771,longer,full
20772,full,of
20773,of,a
20774,a,disgust
20775,disgust,which
20776,which,he
20777,he,felt
20778,felt,penetrating
20779,penetrating,his
20780,his,entire
20781,entire,body
20782,body,like
20783,like,the
20784,the,lukewarm
20785,lukewarm,repulsive
20786,repulsive,taste
20787,taste,of
20788,of,the
20789,the,wine
20790,wine,the
20791,the,just
20792,just,too
20793,too,sweet
20794,sweet,dull
20795,dull,music
20796,music,the
20797,the,just
20798,just,too
20799,too,soft
20800,soft,smile
20801,smile,of
20802,of,the
20803,the,dancing
20804,dancing,girls
20805,girls,the
20806,the,just
20807,just,too
20808,too,sweet
20809,sweet,scent
20810,scent,of
20811,of,their
20812,their,hair
20813,hair,and
20814,and,breasts.
20815,breasts.,but
20816,but,more
20817,more,than
20818,than,by
20819,by,anything
20820,anything,else
20821,else,he
20822,he,was
20823,was,disgusted
20824,disgusted,by
20825,by,himself
20826,himself,by
20827,by,his
20828,his,perfumed
20829,perfumed,hair
20830,hair,by
20831,by,the
20832,the,smell
20833,smell,of
20834,of,wine
20835,wine,from
20836,from,his
20837,his,mouth
20838,mouth,by
20839,by,the
20840,the,flabby
20841,flabby,tiredness
20842,tiredness,and
20843,and,listlessness
20844,listlessness,of
20845,of,his
20846,his,skin.
20847,skin.,like
20848,like,when
20849,when,someone
20850,someone,who
20851,who,has
20852,has,eaten
20853,eaten,and
20854,and,drunk
20855,drunk,far
20856,far,too
20857,too,much
20858,much,vomits
20859,vomits,it
20860,it,back
20861,back,up
20862,up,again
20863,again,with
20864,with,agonising
20865,agonising,pain
20866,pain,and
20867,and,is
20868,is,nevertheless
20869,nevertheless,glad
20870,glad,about
20871,about,the
20872,the,relief
20873,relief,thus
20874,thus,this
20875,this,sleepless
20876,sleepless,man
20877,man,wished
20878,wished,to
20879,to,free
20880,free,himself
20881,himself,of
20882,of,these
20883,these,pleasures
20884,pleasures,these
20885,these,habits
20886,habits,and
20887,and,all
20888,all,of
20889,of,this
20890,this,pointless
20891,pointless,life
20892,life,and
20893,and,himself
20894,himself,in
20895,in,an
20896,an,immense
20897,immense,burst
20898,burst,of
20899,of,disgust.
20900,disgust.,not
20901,not,until
20902,until,the
20903,the,light
20904,light,of
20905,of,the
20906,the,morning
20907,morning,and
20908,and,the
20909,the,beginning
20910,beginning,of
20911,of,the
20912,the,first
20913,first,activities
20914,activities,in
20915,in,the
20916,the,street
20917,street,before
20918,before,his
20919,his,city-house
20920,city-house,he
20921,he,had
20922,had,slightly
20923,slightly,fallen
20924,fallen,asleep
20925,asleep,had
20926,had,found
20927,found,for
20928,for,a
20929,a,few
20930,few,moments
20931,moments,a
20932,a,half
20933,half,unconsciousness
20934,unconsciousness,a
20935,a,hint
20936,hint,of
20937,of,sleep.
20938,sleep.,in
20939,in,those
20940,those,moments
20941,moments,he
20942,he,had
20943,had,a
20944,a,dream
20945,dream,kamala
20946,kamala,owned
20947,owned,a
20948,a,small
20949,small,rare
20950,rare,singing
20951,singing,bird
20952,bird,in
20953,in,a
20954,a,golden
20955,golden,cage.
20956,cage.,of
20957,of,this
20958,this,bird
20959,bird,he
20960,he,dreamt.
20961,dreamt.,he
